"1271","Memorabilia","Poster","Cry For Fame","Dieter Meier","1978",\N,"Switzerland","Periphery Perfume",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1271",\N,\N,\N,"I Want You Back",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"www.discogs.com",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"30","1-01	Ian Van Dahl	 - 	Try (Original Radio Edit)\
1-02	Bomfunk MC's	- 	(Crack It) Something Going On (Extended)\
  featuring Jessica Folcker\
1-03	Paul Oakenfold	- 	Starry Eyed Surprise (Single Edit)\
1-04	Beats & Styles	- 	Anthem (4/4 Club Version)\
1-05	Mad H",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"107959","1381",\N,\N
"1272","Vinyl","7\"","Cry For Fame","Dieter Meier","1978",\N,"Switzerland","Periphery Perfume",\N,"PP.00178","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1272",\N,\N,\N,"Ciel Ouvert",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"CD 1\
Bill Laswell / Pete Namlook ?Arena?\
Nihilist ?Milk Bar?\
Alphawezen ?System 1?\
Genuine ?Wandering around, Lost?\
Jam & Spoon ?You got to get in?\
Jam & Spoon ?To get out?\
Amphotic ?Spacetalk?\
Nihilist ?World in a shell?\
Nothingface ?Gender Airlines?\
Chi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2593260392","1083",\N,\N
"1273","CD","Album","Cut On Almost Free","Various Artists",\N,\N,"U.S.A","Ralph",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1273",\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"Paul Jones",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3397043936","1674",\N,\N
"1274","CD","Album","Dance Box","Various Artists","1991","2X","Germany","EMI",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1274","",\N,\N,"Soccer in Space; Bad Weekend",\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"fact",\N,\N,"BOD INDIGO 1367-2",\N,"L357","5204","6526","none","none",\N,\N,\N,\N,"p/s",\N,"9","1: Carlos Peron: Soccer in Space; 2: Sulphur Sky: Bad Weekend; 3: Martin Rev: Red Sierra; 4: Martin Rev: Wings of the Wind; 5: biPROG: Frequency Map; 6: The Voodooists: Maitre Minuit; 7: black rain: Night City Ninsei Ambient; 8: Severed Heads: A High Stan",\N,"15/12/03 00:00","ebay","chillika","2 Euro","3 Euro","Iren","yes","yes",\N,\N,"2579141435","158",\N,\N
"1275","CD","Album","Dance Decade ? The 80's","Various Artists","1994","2X",\N,\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1275",\N,\N,\N,"On Track",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,"Promo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"12","1  	 	HOT SHOT  	BARBARA TUCKER\
2 		DIRTY DAT 	BITE THE BULLET\
3 		FINALLY 97 	CE CE PENISTON\
4 		YOU'RE NOT ALONE 	OLIVE\
5 		HAND IN HAND 	GRACE\
6 		FORBIDDEN FRUIT 	PAUL VAN DYK\
7 		GROOVE BIRD 	NATURAL BORN GROOVES\
8 		AQUARIUS 	DASTIX\
9 		PRIDE 	JOHNN",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2591197954","1158",\N,\N
"1276","CD","Album","Dance Max 9","Various Artists","1992","2X",\N,\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1276","coloured vinyl",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"various",\N,\N,\N,"1 LP ---\"BLUE LOVE\" )  ALISON MOYET**ELTON JOHN**SCORPIONS**CULTURE CLUB**SANTANA**AL MARTINO**ULTRAVOX**KIM VILDE**CHRIS REA**RIO REISER**BRUCE COCKBURN**DEMIS ROUSSOS\
\
2LP---\"HOT LOVE\" )  BETTE MIDLER**JOE COCKER**HEAVEN 17**HUEY LEWIS**JIMI HENDRIX**PA",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4000768187","1704",\N,\N
"1277","CD","Album","Dance Nation ? The Best Of German Dance","Various Artists","1994","Sampler","Germany","Polydor",\N,"525 022-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1277",\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"fact",\N,\N,"1: YRT 91 A-01-01-1-            D; 2: YRT 91 B-01-01-XXX     1-                     D",\N,\N,\N,\N,\N,\N,\N,\N,\N,"black","Billy p/s","Plastic see through","4","A1: Colours Will come; A2: Opal Krusch; B1: Look What You've Done; B2: Feels Like The Richtergroove",\N,"27/12/03 00:00","Glasgow","music fair hotel central","10 GBP","0.00 GBP","glasgow","yes","yes",\N,\N,\N,\N,\N,\N
"1278","Tape","Cass","Dance Nation ? The Best Of German Dance","Various Artists","1994","Sampler","Germany","Polydor",\N,"525 022-4","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1278",\N,\N,\N,"",\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"fact",\N,\N,"YRCD-91   13              DADC AUSTRIA",\N,"none","none","3098","PM 515","none","Austria",\N,\N,\N,"Billy p/s",\N,"4","1: Colours Will come; 2: Opal Krusch; 3: Look What You've Done; 4: Feels Like The Richtergroove;",\N,"15/1/04 00:00","ebay","kikifrog","3 GBP","1 GBP","ratho drive","yes","yes",\N,\N,"2589040618","144",\N,\N
"1279","CD","Album","Dance To The Beat (Best of 80's New Beat/ Dance)","Various Artists","1999","2X","UK","Universal Music TV","","545 155-2","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1279",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3","commando leopard\":single version 3.00/war dance version 5.00/metal extended version 7.00 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2593398981",\N,\N,\N
"1280","CD","Album","Dancehouse`s RAVERMAN`S FRIEND","Various Artists",\N,"2X",\N,\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1280","Schweizer Elektronik-Klangreise feat. BORIS BLANK (YELLO), BALDUIN, MONOLAKE?\
?Construction Sonor? ist eine elektronische Klangreise unter die Alpen. Grundlage dieses Konzeptalbums sind die field recordings auf CD 1, die der Z?rcher Elektroniker Bernd Sch",\N,\N,\N,\N,\N,"1",\N,\N,\N,"2",\N,"March","1","JW",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Track 3\
  Lightosphere (Boris Blank)  					4.32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1281","VHS",\N,"Dandy","Various Artists","1993","Movie","U.S.A",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1281",\N,\N,\N,"Oh Yeah",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16","BLACK-WONDERFUL LIFE\
\
SINITTA TOY BOY ( RADIO MIX )\
\
ABC-THE NIGHT YOU MURDERED LOVE\
\
COMOUFLAGE-THE GREAT COMMANDMENT\
\
BONIE BIANCO-THE HEART IS A LONELY HUNTER\
\
BAD BOYS BLUE-COME BACK AND STAY\
\
SABRINA-BOYS ( SUMMERTIME LOVE )\
\
MIKE OLDFIELD FEAT:BONNI",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2520118283","1623",\N,\N
"1282","Vinyl","LP","Das Da 2 ? Die Platte Danach","Various Artists",\N,"Sampler","Germany","Fontana",\N,"6435 184","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1282",\N,\N,\N,"Call It Love",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"16","Billy Idol - Sweet Sixteen\
\
Depeche Mode - Strangelove\
\
Bonnie Bianco - Miss you so\
\
William Pitt - City Lights\
\
Den Harrow - Don't break my Heart\
\
Lucas - We're goin to Live in Jamica\
\
Fancy - Latin Fire\
\
Yello - Call it love\
\
Boy George - Everything i o",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4000014839","1622",\N,\N
"1283","CD","Album","Das Mach Ich Mit Musik","Various Artists","1987","Sampler","Germany","Bear Family","BCD-15413",\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1283",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"February",\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3583187467","1124",\N,\N
"1284","CD","Album","Das Mach Ich Mit Musik","Various Artists","1987","Sampler","UK","Bear Family","BCD-15413",\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1284",\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,"ebay",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1285","Memorabilia","Magazine","Dazed & Confused","Various Artists","2004",\N,\N,\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1285",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"1",\N,\N,\N,"Barry",\N,\N,"fact",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","A1: Cry For Fame (3:00); B1: The Hook (2:50);",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2580157326","1028",\N,\N
"1286","Vinyl","Magazine","Debut Nr. 5","Various Artists",\N,"Sampler","Germany",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1286",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"no",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1287","CD","Album","Decks, EFX & 909","Richie Hawtin","1999",\N,"U.S.A","Nova Mute",\N,"7.2459630552e+011","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1287",\N,\N,\N,"Rubberbandman",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"20","CD1\
\
 \
\
   1. HOOKED ON YOU 4:29 ? Sidney Youngblood\
   2. PUT A LITTLE LOVE IN YOUR HEART 6:25 ? Oliver Cheatham\
   3. LOVE?S BURN (DANCE MIX) 6:25 ? Karl Keaton\
   4. LOVE CONQUERS ALL (EXTENDED VERSION) 5:14 ? A B C\
   5. THE KING ABOUT YOUR LOVE 5:01 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4002187142","1708",\N,\N
"1288","Vinyl","LP","Decks, EFX & 909","Richie Hawtin","1999",\N,"U.S.A",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1288",\N,\N,\N,"The Race",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"35","CD1:\
01 Snap - The Power.mp3\
02 Dr. Alban feat. Leila K. - Hello Afrika.mp3\
03 Adamski - Killer.mp3\
04 Deee - Lite - Groove Is In The Heart.mp3\
05 Rob 'N' Raz feat. Leila K. - Got To Get.mp3\
06 Enigma - Sadness - Part 1.mp3\
07 Guru Josh - Infinity.mp3\
08 ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2599733948","1691",\N,\N
"1289","Vinyl","7\"","Definitiv Z?rich 1976 ? 1986","Various Artists","1986","2X","Switzerland","REC REC","DEF 001","DEF 001","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1289",\N,\N,\N,"Jungle Bill",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"24","CD1\
1. Jon Secada - Just Another Day\
2. Undercover - Baker Street\
3. K.W.S. - Rock Your Baby\
4. Candybeat - Feel Alright\
5. The Reese Project - The Colour Of Love\
6. Bass Bumpers - Move To The Rhythm\
7. Dr.Alban - It's My Life\
8. Shabba Ranks - Mr. Loverm",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1290","CD","Album","Definitiv Z?rich 1976 ? 1986","Various Artists","1986",\N,"Switzerland","Make Up","MAKE 12","MAKE 12","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1290",\N,\N,\N,"How How (The Premix)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"18","01 PECH SMILE ON YOUR FACE 02 MARUSHA IT TAKES ME AWAY (SHORT MIX) 03 MARK 'OH LOVE SONG (SHORT MIX) 04 LUPEELOU POPCORN (AIRMIX) 05 MASTERBOY FEEL THE HEAT OF THE NIGHT 06 U 96 INSIDE YOUR DREAMS (VIDEO VERSION) 07 WESTBAM WIZARDS OF THE SONIC (PART III)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4000669598","1716",\N,\N
"1291","Vinyl","LP","Definitiv Z?rich 1976 ? 1986","Various Artists","1986","2X","Switzerland","Definitiv Records","DEF 001",\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1291",\N,\N,\N,"How How (The Premix)",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"no",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1292","CD","Album","Der Eisenberg Sampler Vol. 1","Various Artists","1992","Sampler","Germany","Dark Star","Spark 7 EFA 11087-26","11087-26","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1292",\N,\N,\N,"Goldrush",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"www.discogs.com",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"30","1.01	101	 - 	Rock To The Beat (5:34)\
1.02	Jamie Principle	- 	Baby Wants To Ride (6:25)\
1.03	Kate B	- 	Breakdown (4:18)\
1.04	WestBam	- 	Monkey Say, Monkey Do (I Wanna Do) (6:47)\
1.05	Dr. Phibes (DUPLICATE)	- 	Acid Story (Original Radio Edit) (4:33)\
1.06	We",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"211362","1331",\N,\N
"1293","CD","Album","Der Eisenberg Sampler Vol. 2 ? USA versus Europa","Various Artists","1998","Sampler","Germany","Dark Star",\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1293",\N,\N,\N,"You Gotta Say Yes To Another Excess",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"29","CD 1 Zutaten:\
01.Faithless ? Salva Mea (96 Remix)\
02. Futura Nostra ? Why Don`t You Dance With Me (Raverman`s Mix)\
03. Groove Solution ? Sweet Memories (Radio Edit)\
04. Dune ? Million Miles From Home (Video Mix)\
05. RMB ? Spring (Straight Mix)\
06. B.B.E. ",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2599467258","1772",\N,\N
"1294","CD","Album","Der Planet etc.","Carlos Peron","1999",\N,"Germany",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1294","incl. Dieter: actor, music",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1295","CD","Album","Der Trip ? Die nackte Gitarre 0.5","Various Artists","1996","Soundtrack","Germany",\N,\N,\N,"./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1295","Bild am Sonntag Club oder so Ausgabe",\N,\N,"Sehnsucht Nach Allem",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ebay",\N,\N,"wonder",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Trio-Halt mich fest / Spider Murphy Gang - Dolce vita / Extrabreit-Wir leben im Westen / Tom Robinson-Tango an der Wand / Yello & Joy Rider-Sehnsucht nach Allem / Zero Zero-Irrenanstalt / Ente Vogts-Stumm wie ein Fisch / Joachim Witt-Kosmetik // Jawoll-Wi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2599236757","1609",\N,\N
"1296","Tape","Cass","Die Neue Deutsche Welle Ist Da Da Daine","Various Artists","1982","Sampler","Germany","Vertigo",\N,"7133 205","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1296",\N,\N,\N,"Bimbo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"no",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"1297","Vinyl","LP","Die Neue Deutsche Welle Ist Da Da Daine","Various Artists","1982","Sampler","Germany","Here","HERE 1","Here1","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","./assets/bands/Covers","1297",\N,\N,\N,"Bimbo",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Makke",\N,\N,"no",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
